month_end,trade_date,cohort_id,book,ticker,side,prev_weight,target_weight,delta_weight,rationale,sector,duration_months,strikes,px_ref_open,delist_risk_score,delist_risk_flags,delist_risk_multiplier,vt_prev,vt_curr
2022-08-31,2022-09-01,0,D10,AALR3,L,0.041666666666666685,0.041666666666666685,0.0,keep,Other,8,0,20.1,0,,1.0,,
2022-08-31,2022-09-01,0,D10,ASAI3,L,0.041666666666666685,0.041666666666666685,0.0,keep,Trade,2,0,18.05178234,0,,1.0,,
2022-08-31,2022-09-01,0,D10,BBAS3,L,0.041666666666666685,0.041666666666666685,0.0,keep,Financial Services,5,1,15.93310693,0,,1.0,,
2022-08-31,2022-09-01,0,D10,BBSE3,L,0.041666666666666685,0.041666666666666685,0.0,keep,Financial Services,2,0,21.2255755,0,,1.0,,
2022-08-31,2022-09-01,0,D10,BEEF3,L,0.041666666666666685,0.041666666666666685,0.0,keep,Food & Beverage,2,0,12.68333292,0,,1.0,,
2022-08-31,2022-09-01,0,D10,CBAV3,L,0.041666666666666685,0.041666666666666685,0.0,keep,Mining,2,0,11.80851969,0,,1.0,,
2022-08-31,2022-09-01,0,D10,CIEL3,L,0.041666666666666685,0.041666666666666685,0.0,keep,Software & Data,2,0,4.843375947,0,,1.0,,
2022-08-31,2022-09-01,0,D10,CPFE3,L,0.041666666666666685,0.041666666666666685,0.0,keep,Electric Power,2,0,27.44536162,0,,1.0,,
2022-08-31,2022-09-01,0,D10,CRFB3,L,0.041666666666666685,0.041666666666666685,0.0,keep,Trade,2,0,18.9131644,0,,1.0,,
2022-08-31,2022-09-01,0,D10,DIRR3,L,0.041666666666666685,0.041666666666666685,0.0,keep,Construction,5,2,3.38007616,0,,1.0,,
2022-08-31,2022-09-01,0,D10,INTB3,L,0.041666666666666685,0.041666666666666685,0.0,keep,Electric Electron,2,0,25.31034128,0,,1.0,,
2022-08-31,2022-09-01,0,D10,JHSF3,L,0.041666666666666685,0.041666666666666685,0.0,keep,Construction,2,0,4.925838446,0,,1.0,,
2022-08-31,2022-09-01,0,D10,KEPL3,L,0.041666666666666685,0.041666666666666685,0.0,keep,Basic & Fabricated Metal,5,1,7.983143216,0,,1.0,,
2022-08-31,2022-09-01,0,D10,LOGN3,L,0.041666666666666685,0.041666666666666685,0.0,keep,Transportation Services,8,1,39.23,0,,1.0,,
2022-08-31,2022-09-01,0,D10,MYPK3,L,0.041666666666666685,0.041666666666666685,0.0,keep,Vehicle & Parts,2,0,12.18963635,0,,1.0,,
2022-08-31,2022-09-01,0,D10,ORVR3,L,0.041666666666666685,0.041666666666666685,0.0,keep,Other,5,0,35.59,0,,1.0,,
2022-08-31,2022-09-01,0,D10,RADL3,L,0.041666666666666685,0.041666666666666685,0.0,keep,Trade,2,0,20.08145974,0,,1.0,,
2022-08-31,2022-09-01,0,D10,SBSP3,L,0.041666666666666685,0.041666666666666685,0.0,keep,Other,2,1,45.85770003,0,,1.0,,
2022-08-31,2022-09-01,0,D10,SLCE3,L,0.041666666666666685,0.041666666666666685,0.0,keep,Agriculture & Fisheries,2,0,19.0899114,0,,1.0,,
2022-08-31,2022-09-01,0,D10,SMTO3,L,0.041666666666666685,0.041666666666666685,0.0,keep,Other,5,2,27.88229867,0,,1.0,,
2022-08-31,2022-09-01,0,D10,UNIP6,L,0.041666666666666685,0.041666666666666685,0.0,keep,Chemical,5,0,70.80418427,0,,1.0,,
2022-08-31,2022-09-01,0,D10,VIVA3,L,0.041666666666666685,0.041666666666666685,0.0,keep,Trade,5,0,24.14170886,0,,1.0,,
2022-08-31,2022-09-01,0,D10,VULC3,L,0.041666666666666685,0.041666666666666685,0.0,keep,Textile,2,0,10.61272357,0,,1.0,,
