month_end,trade_date,book,ticker,side,prev_weight,target_weight,delta_weight,px_ref_open,sector
2011-07-29,2011-08-01,D10,ABEV3,L,0.0,0.07722832722832723,0.07722832722832723,4.508553486,Food & Beverage
2011-07-29,2011-08-01,D10,AMAR3,L,0.0,0.023809523809523808,0.023809523809523808,78.09654325,Trade
2011-07-29,2011-08-01,D10,CNFB4,L,0.0,0.025641025641025644,0.025641025641025644,4.080346649,Basic & Fabricated Metal
2011-07-29,2011-08-01,D10,CSAN3,L,0.0,0.05158730158730159,0.05158730158730159,3.619784938,Oil & Gas
2011-07-29,2011-08-01,D10,CTIP3,L,0.0,0.07722832722832723,0.07722832722832723,21.71147928,Financial Services
2011-07-29,2011-08-01,D10,ENEV3,L,0.0,0.07722832722832723,0.07722832722832723,134.0967038,Electric Power
2011-07-29,2011-08-01,D10,EZTC3,L,0.0,0.07722832722832723,0.07722832722832723,6.142953212,Construction
2011-07-29,2011-08-01,D10,GETI3,L,0.0,0.0,0.0,14.06618537,Electric Power
2011-07-29,2011-08-01,D10,LPSB3,L,0.0,0.07722832722832723,0.07722832722832723,14.1780423,Other
2011-07-29,2011-08-01,D10,MILS3,L,0.0,0.023809523809523808,0.023809523809523808,17.65762722,Other
2011-07-29,2011-08-01,D10,MNDL3,L,0.0,0.023809523809523808,0.023809523809523808,33.0,Basic & Fabricated Metal
2011-07-29,2011-08-01,D10,MPLU3,L,0.0,0.053418803418803416,0.053418803418803416,16.4869159,Other
2011-07-29,2011-08-01,D10,ODPV3,L,0.0,0.07722832722832723,0.07722832722832723,4.373846511,Other
2011-07-29,2011-08-01,D10,PMAM3,L,0.0,0.027777777777777776,0.027777777777777776,73.85876156,Basic & Fabricated Metal
2011-07-29,2011-08-01,D10,POMO4,L,0.0,0.04945054945054945,0.04945054945054945,1.548342026,Vehicle & Parts
2011-07-29,2011-08-01,D10,TCSA3,L,0.0,0.04945054945054945,0.04945054945054945,88.14010847,Construction
2011-07-29,2011-08-01,D10,TGMA3,L,0.0,0.053418803418803416,0.053418803418803416,13.27562627,Transportation Services
2011-07-29,2011-08-01,D10,TOTS3,L,0.0,0.07722832722832723,0.07722832722832723,7.335485525,Software & Data
2011-07-29,2011-08-01,D10,VALE3,L,0.0,0.07722832722832723,0.07722832722832723,20.02929409,Mining
2011-07-29,2011-08-01,LS,ABEV3,L,0.0,0.043722943722943726,0.043722943722943726,4.508553486,Food & Beverage
2011-07-29,2011-08-01,LS,AMAR3,L,0.0,0.011904761904761906,0.011904761904761906,78.09654325,Trade
2011-07-29,2011-08-01,LS,AMER3,S,0.0,-0.03952991452991453,-0.03952991452991453,1228.065595,Trade
2011-07-29,2011-08-01,LS,CNFB4,,0.0,0.0,0.0,4.080346649,Basic & Fabricated Metal
2011-07-29,2011-08-01,LS,CSAN3,L,0.0,0.02857142857142857,0.02857142857142857,3.619784938,Oil & Gas
2011-07-29,2011-08-01,LS,CTIP3,L,0.0,0.043722943722943726,0.043722943722943726,21.71147928,Financial Services
2011-07-29,2011-08-01,LS,CYRE3,S,0.0,-0.03952991452991453,-0.03952991452991453,8.785234839,Construction
2011-07-29,2011-08-01,LS,ELET3,S,0.0,-0.03952991452991453,-0.03952991452991453,11.53835877,Electric Power
2011-07-29,2011-08-01,LS,ENEV3,L,0.0,0.043722943722943726,0.043722943722943726,134.0967038,Electric Power
2011-07-29,2011-08-01,LS,EZTC3,L,0.0,0.043722943722943726,0.043722943722943726,6.142953212,Construction
2011-07-29,2011-08-01,LS,GETI3,,0.0,0.0,0.0,14.06618537,Electric Power
2011-07-29,2011-08-01,LS,GFSA3,S,0.0,-0.03952991452991453,-0.03952991452991453,6849.608592,Construction
2011-07-29,2011-08-01,LS,GOLL54,S,0.0,-0.03952991452991453,-0.03952991452991453,0.159288857,Transportation Services
2011-07-29,2011-08-01,LS,HYPE3,S,0.0,-0.03952991452991453,-0.03952991452991453,8.079520872,Other
2011-07-29,2011-08-01,LS,LAND3,S,0.0,-0.03952991452991453,-0.03952991452991453,44.9240971,Other
2011-07-29,2011-08-01,LS,LPSB3,L,0.0,0.043722943722943726,0.043722943722943726,14.1780423,Other
2011-07-29,2011-08-01,LS,LUPA3,S,0.0,-0.026709401709401708,-0.026709401709401708,1862.782359,Basic & Fabricated Metal
2011-07-29,2011-08-01,LS,MAGG3,S,0.0,-0.03952991452991453,-0.03952991452991453,28.68636547,Mining
2011-07-29,2011-08-01,LS,MILK33,S,0.0,-0.03952991452991453,-0.03952991452991453,10.3,Food & Beverage
2011-07-29,2011-08-01,LS,MILS3,L,0.0,0.011904761904761906,0.011904761904761906,17.65762722,Other
